image_name,pose_name,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Camel_Pose_or_Ustrasana__image_141.jpg,Camel_Pose_or_Ustrasana_,0.4055156707763672,0.2503710985183716,0.41354021430015564,0.3290000557899475,0.43470922112464905,0.48309800028800964,0.4357071816921234,0.5679479241371155,0.4036698341369629,0.7134917378425598,0.38277092576026917,0.8163990378379822,0.6097826957702637,0.44544002413749695,0.6172834038734436,0.49773329496383667,0.5964575409889221,0.8064170479774475,0.608396589756012,0.8937026858329773,0.431313693523407,0.7638081908226013,0.42151400446891785,0.818566620349884
Camel_Pose_or_Ustrasana__image_142.jpg,Camel_Pose_or_Ustrasana_,0.5909531712532043,0.3429599106311798,0.36337563395500183,0.27679306268692017,0.6060779690742493,0.48802927136421204,0.2989538908004761,0.3402675688266754,0.6631718873977661,0.6863048076629639,0.3026167154312134,0.4194297790527344,0.4466383159160614,0.5583212971687317,0.2583501935005188,0.548311173915863,0.5563094019889832,0.8942933678627014,0.20770232379436493,0.8548967242240906,0.6879059076309204,0.7433069944381714,0.44361644983291626,0.7595434188842773
Camel_Pose_or_Ustrasana__image_143.jpg,Camel_Pose_or_Ustrasana_,0.6335387825965881,0.4692046642303467,0.6037776470184326,0.3449564576148987,0.5239350199699402,0.6489275097846985,0.46937379240989685,0.4360229969024658,0.46718767285346985,0.7506967782974243,0.4034753143787384,0.46694284677505493,0.38600197434425354,0.5793942809104919,0.34755751490592957,0.519350528717041,0.5412425398826599,0.6657494902610779,0.4662063717842102,0.5612988471984863,0.5071418881416321,0.6165522336959839,0.48578253388404846,0.608707845211029
Camel_Pose_or_Ustrasana__image_144.jpg,Camel_Pose_or_Ustrasana_,0.36640703678131104,0.20760679244995117,0.36956945061683655,0.22064945101737976,0.39772745966911316,0.481089323759079,0.39525696635246277,0.5048868060112,0.3580148220062256,0.7551620602607727,0.3560270667076111,0.7961828708648682,0.5926324129104614,0.35838794708251953,0.6051304936408997,0.3643651604652405,0.6092429757118225,0.7712965607643127,0.6346054077148438,0.8455586433410645,0.40187734365463257,0.8046995401382446,0.4001759886741638,0.8407346606254578
Camel_Pose_or_Ustrasana__image_145.jpg,Camel_Pose_or_Ustrasana_,0.598798394203186,0.2865835428237915,0.5923495888710022,0.26059773564338684,0.6045095920562744,0.5130096077919006,0.5898972749710083,0.45882174372673035,0.6460515260696411,0.7393713593482971,0.6190903782844543,0.6635557413101196,0.3530579209327698,0.47978389263153076,0.3526710569858551,0.47066983580589294,0.3926357924938202,0.8298119306564331,0.3939473032951355,0.7638139128684998,0.6369919180870056,0.8050750494003296,0.6130342483520508,0.7583965063095093
Camel_Pose_or_Ustrasana__image_146.jpg,Camel_Pose_or_Ustrasana_,0.28890809416770935,0.2750406861305237,0.28705906867980957,0.3114166557788849,0.3326548933982849,0.5047339200973511,0.3191324770450592,0.5343639254570007,0.29207468032836914,0.740028440952301,0.2840833067893982,0.7574557065963745,0.6956609487533569,0.34683817625045776,0.6772499680519104,0.3707248270511627,0.7087593674659729,0.6755681037902832,0.7422119379043579,0.6418607831001282,0.6942518353462219,0.9205479621887207,0.7205018997192383,0.9418754577636719
Camel_Pose_or_Ustrasana__image_148.jpg,Camel_Pose_or_Ustrasana_,0.39810019731521606,0.25103017687797546,0.3737260401248932,0.24119111895561218,0.4408712685108185,0.5150412321090698,0.40909114480018616,0.5173256397247314,0.4257587194442749,0.7324451208114624,0.38341403007507324,0.7786296010017395,0.6859054565429688,0.3816456198692322,0.6689504981040955,0.39028188586235046,0.697410523891449,0.8312045931816101,0.6915128231048584,0.8854383230209351,0.4341276288032532,0.807349681854248,0.4133099317550659,0.8728148341178894
Camel_Pose_or_Ustrasana__image_149.jpg,Camel_Pose_or_Ustrasana_,0.3801736533641815,0.3445381820201874,0.38039231300354004,0.36604154109954834,0.40224936604499817,0.5205679535865784,0.3904522657394409,0.5600908398628235,0.38275134563446045,0.6969879865646362,0.3788851797580719,0.7482084035873413,0.7379488945007324,0.5150913596153259,0.7519114017486572,0.5201070308685303,0.7388254404067993,0.761854350566864,0.7652764916419983,0.830071747303009,0.4295967221260071,0.7794024348258972,0.3980739116668701,0.8104967474937439
Camel_Pose_or_Ustrasana__image_15.jpg,Camel_Pose_or_Ustrasana_,0.6863245368003845,0.2868708372116089,0.6775217652320862,0.27857062220573425,0.6745962500572205,0.4676412045955658,0.6697449684143066,0.4562539756298065,0.6720775961875916,0.6042932868003845,0.6584886908531189,0.6151942014694214,0.794075608253479,0.510205090045929,0.7942953109741211,0.5046737790107727,0.8050569295883179,0.7296140193939209,0.8013898134231567,0.7643012404441833,0.6815819144248962,0.7225805521011353,0.6652470827102661,0.7434065341949463
Camel_Pose_or_Ustrasana__image_150.jpg,Camel_Pose_or_Ustrasana_,0.5658330321311951,0.30710652470588684,0.5565263628959656,0.293510764837265,0.5429723858833313,0.4863832890987396,0.537676990032196,0.4445071816444397,0.5351057648658752,0.6562952995300293,0.5287665128707886,0.6120271682739258,0.35329023003578186,0.461087703704834,0.3524663746356964,0.45840704441070557,0.3292905390262604,0.7571672797203064,0.31421151757240295,0.6964375972747803,0.5202092528343201,0.7467372417449951,0.47208431363105774,0.7455528378486633
Camel_Pose_or_Ustrasana__image_151.jpg,Camel_Pose_or_Ustrasana_,0.5622605085372925,0.4771314859390259,0.5931206941604614,0.4669036269187927,0.567353367805481,0.6645792126655579,0.6141025424003601,0.6180928945541382,0.5812496542930603,0.8440005779266357,0.6029312014579773,0.7944523692131042,0.18454502522945404,0.617621660232544,0.21554774045944214,0.6029073596000671,0.1984695941209793,0.9044086933135986,0.22698575258255005,0.8155432939529419,0.5901369452476501,0.8742749691009521,0.5625847578048706,0.8281508684158325
Camel_Pose_or_Ustrasana__image_153.jpg,Camel_Pose_or_Ustrasana_,0.4588397145271301,0.29004597663879395,0.45022764801979065,0.31555795669555664,0.462693989276886,0.5221648812294006,0.45788198709487915,0.542464554309845,0.45290607213974,0.7098371386528015,0.44710230827331543,0.7757195234298706,0.6243278980255127,0.47976651787757874,0.6288530230522156,0.4925808012485504,0.625452995300293,0.7816742062568665,0.6086477637290955,0.8573397994041443,0.4567018449306488,0.7722998857498169,0.42404183745384216,0.8536537885665894
Camel_Pose_or_Ustrasana__image_154.jpg,Camel_Pose_or_Ustrasana_,0.3813178539276123,0.37807705998420715,0.3815610706806183,0.3958059251308441,0.37951213121414185,0.5312539935112,0.3766860067844391,0.5571414232254028,0.3609882593154907,0.6549105048179626,0.3602325916290283,0.701382040977478,0.5362056493759155,0.515663743019104,0.5442433953285217,0.5176436901092529,0.5205415487289429,0.7168038487434387,0.5258305072784424,0.7440416812896729,0.35692155361175537,0.7158563733100891,0.3568588197231293,0.7352426648139954
Camel_Pose_or_Ustrasana__image_156.jpg,Camel_Pose_or_Ustrasana_,0.42549028992652893,0.49361199140548706,0.4269697666168213,0.5138610005378723,0.42321375012397766,0.6191757321357727,0.4203702211380005,0.6415600180625916,0.4060864746570587,0.7408019304275513,0.3977605104446411,0.7592747211456299,0.5524414777755737,0.6380202174186707,0.5652536749839783,0.6362144947052002,0.5363821387290955,0.8125478029251099,0.5556128025054932,0.8431411981582642,0.4206271469593048,0.8206387758255005,0.4154275953769684,0.8240100741386414
Camel_Pose_or_Ustrasana__image_157.jpg,Camel_Pose_or_Ustrasana_,0.42929601669311523,0.5772828459739685,0.2357250303030014,0.4309842884540558,0.3726915419101715,0.7699904441833496,0.10589923709630966,0.5365027189254761,0.21475179493427277,0.724346935749054,0.21082496643066406,0.7437407374382019,0.5834644436836243,0.21790076792240143,0.4532126784324646,0.1787044256925583,0.7330527901649475,0.5101277232170105,0.318313330411911,0.5290070176124573,0.912280797958374,0.8149916529655457,0.20867390930652618,0.8107731342315674
Camel_Pose_or_Ustrasana__image_158.jpg,Camel_Pose_or_Ustrasana_,0.3527876138687134,0.2502654790878296,0.3526400327682495,0.24310056865215302,0.4498828053474426,0.4986955523490906,0.4436318278312683,0.5108470916748047,0.4594808518886566,0.7733047604560852,0.46265169978141785,0.7947593331336975,0.6789620518684387,0.4227544963359833,0.6913598775863647,0.41251108050346375,0.735886812210083,0.8499251008033752,0.7621769309043884,0.891547679901123,0.4759048521518707,0.8448547124862671,0.4718787372112274,0.8557036519050598
Camel_Pose_or_Ustrasana__image_16.jpg,Camel_Pose_or_Ustrasana_,0.3906342685222626,0.30135223269462585,0.29623743891716003,0.44238293170928955,0.46156278252601624,0.1974414736032486,0.3036181628704071,0.5710698366165161,0.5339477062225342,0.0893709659576416,0.2826248109340668,0.7021950483322144,0.5301465392112732,0.5488438606262207,0.45803189277648926,0.5791319012641907,0.524838924407959,0.7377876043319702,0.508845865726471,0.7598593831062317,0.2949705421924591,0.729566216468811,0.28031235933303833,0.7434490323066711
Camel_Pose_or_Ustrasana__image_161.jpg,Camel_Pose_or_Ustrasana_,0.35082459449768066,0.4744430482387543,0.35944288969039917,0.4728229343891144,0.40167394280433655,0.6317561268806458,0.4053684175014496,0.6280797123908997,0.3488280773162842,0.7694941759109497,0.3550198972225189,0.809276819229126,0.6903180480003357,0.5612608790397644,0.7243016958236694,0.552298367023468,0.6779051423072815,0.8177585601806641,0.7113516926765442,0.8407729864120483,0.34493938088417053,0.849269449710846,0.3543940484523773,0.8574833869934082
Camel_Pose_or_Ustrasana__image_162.jpg,Camel_Pose_or_Ustrasana_,0.5122984051704407,0.279529869556427,0.5272523164749146,0.2846989333629608,0.4654460549354553,0.4932176470756531,0.4640573263168335,0.488690048456192,0.39417746663093567,0.6882774233818054,0.3961362838745117,0.704072892665863,0.7563217282295227,0.39018067717552185,0.7818430662155151,0.3781921863555908,0.6639601588249207,0.7612951993942261,0.6700319647789001,0.7763936519622803,0.39840391278266907,0.7605265974998474,0.39958450198173523,0.7760928869247437
Camel_Pose_or_Ustrasana__image_164.jpg,Camel_Pose_or_Ustrasana_,0.3953648507595062,0.29235517978668213,0.38341352343559265,0.30924496054649353,0.44991782307624817,0.5163254737854004,0.42335647344589233,0.5456303954124451,0.4284042418003082,0.7358821630477905,0.41313132643699646,0.7810646891593933,0.8681422472000122,0.4867798686027527,0.9113786816596985,0.489958256483078,0.8176331520080566,0.8147081136703491,0.8658888936042786,0.8562098145484924,0.37158557772636414,0.8064612150192261,0.32476410269737244,0.8385587334632874
Camel_Pose_or_Ustrasana__image_165.jpg,Camel_Pose_or_Ustrasana_,0.4677630662918091,0.3274235427379608,0.4713272154331207,0.32722288370132446,0.4448886513710022,0.5184619426727295,0.45588064193725586,0.5070305466651917,0.4201567769050598,0.6955944299697876,0.42877820134162903,0.6835632920265198,0.6574994325637817,0.49053195118904114,0.6582274436950684,0.4999426007270813,0.6367853879928589,0.8290693759918213,0.6408186554908752,0.8613882064819336,0.4255010187625885,0.7948948740959167,0.42572876811027527,0.7762218713760376
Camel_Pose_or_Ustrasana__image_166.jpg,Camel_Pose_or_Ustrasana_,0.32999950647354126,0.20796211063861847,0.2651596665382385,0.2381926327943802,0.41015711426734924,0.4733339548110962,0.3714674711227417,0.508708119392395,0.438692182302475,0.7046855688095093,0.41469869017601013,0.7419092059135437,0.6441355347633362,0.4942045211791992,0.6314586997032166,0.5380104184150696,0.8671160936355591,0.3514309525489807,0.8216342926025391,0.8520186543464661,0.7199944853782654,0.5856755971908569,0.4420372545719147,0.8406504392623901
Camel_Pose_or_Ustrasana__image_167.jpg,Camel_Pose_or_Ustrasana_,0.42029955983161926,0.43603551387786865,0.40808725357055664,0.42006823420524597,0.43654927611351013,0.5694745779037476,0.4262183904647827,0.5614575147628784,0.4080231487751007,0.691819965839386,0.39931318163871765,0.7050699591636658,0.6374743580818176,0.5601806640625,0.6541447043418884,0.5517382025718689,0.6446938514709473,0.7413824796676636,0.6783340573310852,0.7662619948387146,0.3963460326194763,0.7447652220726013,0.39600035548210144,0.7463514804840088
Camel_Pose_or_Ustrasana__image_168.jpg,Camel_Pose_or_Ustrasana_,0.478829562664032,0.35549402236938477,0.4282294511795044,0.3427380621433258,0.5065963864326477,0.5684403777122498,0.42437440156936646,0.5777949094772339,0.4930598735809326,0.755580723285675,0.4059853255748749,0.828100323677063,0.6940072178840637,0.5301306843757629,0.6547176837921143,0.5154220461845398,0.6793832778930664,0.8889032602310181,0.6582300662994385,0.9167783856391907,0.4773958623409271,0.8350915908813477,0.4369206428527832,0.8725647330284119
Camel_Pose_or_Ustrasana__image_169.jpg,Camel_Pose_or_Ustrasana_,0.6594250202178955,0.4318642020225525,0.6583954095840454,0.3990490436553955,0.6554234027862549,0.591202974319458,0.6536182165145874,0.5383055806159973,0.656245231628418,0.7519851922988892,0.6439244747161865,0.7112271189689636,0.383694052696228,0.5108180642127991,0.385181188583374,0.48916640877723694,0.3620339632034302,0.803955614566803,0.3757052719593048,0.7131165266036987,0.6103860139846802,0.7772960066795349,0.602698802947998,0.7380381226539612
Camel_Pose_or_Ustrasana__image_17.jpg,Camel_Pose_or_Ustrasana_,0.5083580613136292,-0.16353777050971985,0.46658408641815186,0.1656496822834015,0.6080427169799805,-0.17374587059020996,0.5144029259681702,0.378522664308548,0.5797231197357178,-0.09071272611618042,0.4903486371040344,0.4586690664291382,0.6956078410148621,0.12310115247964859,0.6790789365768433,0.25402143597602844,0.46348199248313904,0.3398487865924835,0.45864900946617126,0.5526575446128845,0.4718993604183197,0.7035695314407349,0.362669438123703,1.0288565158843994
Camel_Pose_or_Ustrasana__image_171.jpg,Camel_Pose_or_Ustrasana_,0.3305654227733612,0.29507678747177124,0.2677875757217407,0.29179269075393677,0.40368640422821045,0.48847371339797974,0.35031262040138245,0.5112258791923523,0.38953134417533875,0.6745138764381409,0.33187535405158997,0.745718240737915,0.7811630964279175,0.4190370738506317,0.762909471988678,0.42081713676452637,0.8530346751213074,0.7197626233100891,0.839500367641449,0.8113477826118469,0.42973190546035767,0.7423800826072693,0.38484179973602295,0.7875831723213196
Camel_Pose_or_Ustrasana__image_172.jpg,Camel_Pose_or_Ustrasana_,0.4905688166618347,0.730514407157898,0.5415825843811035,0.448729932308197,0.300277978181839,0.6730272769927979,0.36981508135795593,0.3386949300765991,0.26897132396698,0.6181588768959045,0.4297054708003998,0.3396884799003601,0.16295000910758972,0.5420143008232117,0.19513264298439026,0.37723302841186523,0.367071270942688,0.622994601726532,0.37057486176490784,0.44597530364990234,0.4724055528640747,0.5575568079948425,0.4527924358844757,0.3565671443939209
Camel_Pose_or_Ustrasana__image_173.jpg,Camel_Pose_or_Ustrasana_,0.34183651208877563,0.3730098605155945,0.35117071866989136,0.4442286491394043,0.43355435132980347,0.5901739001274109,0.43510809540748596,0.6956252455711365,0.4224517345428467,0.7448647618293762,0.3954288363456726,0.9604510068893433,0.7351759076118469,0.4678816497325897,0.7300329208374023,0.5076072812080383,0.7016099691390991,0.6159152388572693,0.6584759950637817,0.4640530049800873,0.738585352897644,0.5912011861801147,0.7381501793861389,0.6018164157867432
Camel_Pose_or_Ustrasana__image_174.jpg,Camel_Pose_or_Ustrasana_,0.5867838859558105,0.28856122493743896,0.5886514186859131,0.2764180302619934,0.6933919787406921,0.4778224527835846,0.6603000164031982,0.4198403060436249,0.7608702778816223,0.6414560675621033,0.7324163317680359,0.5933012366294861,0.19692668318748474,0.5182740092277527,0.2515908181667328,0.5121708512306213,0.24472510814666748,0.8387892842292786,0.3341449499130249,0.7468075752258301,0.6395308971405029,0.6721707582473755,0.6018173694610596,0.6593953967094421
Camel_Pose_or_Ustrasana__image_175.jpg,Camel_Pose_or_Ustrasana_,0.4128357172012329,0.2995220422744751,0.39970719814300537,0.30686166882514954,0.4290395677089691,0.5416098237037659,0.4152345359325409,0.558173418045044,0.3654467463493347,0.7431429624557495,0.36226576566696167,0.7607522010803223,0.7957538962364197,0.5341123938560486,0.8165560960769653,0.538033664226532,0.7746745347976685,0.8656153678894043,0.8034268617630005,0.9062530994415283,0.3666759133338928,0.8623178601264954,0.36169683933258057,0.8863491415977478
Camel_Pose_or_Ustrasana__image_176.jpg,Camel_Pose_or_Ustrasana_,0.4578309953212738,0.47428473830223083,0.41344496607780457,0.4783286452293396,0.4873318672180176,0.5689473748207092,0.4237438440322876,0.5775784254074097,0.48255226016044617,0.661909282207489,0.41149643063545227,0.6732722520828247,0.592265248298645,0.5874701142311096,0.5568413734436035,0.5921838283538818,0.61622154712677,0.738491415977478,0.5612384080886841,0.7640190124511719,0.4901455342769623,0.6941829323768616,0.4157002568244934,0.7168902158737183
Camel_Pose_or_Ustrasana__image_177.jpg,Camel_Pose_or_Ustrasana_,0.4786211848258972,0.3908787965774536,0.46355560421943665,0.3726113438606262,0.4946043789386749,0.5763373374938965,0.4818729758262634,0.5607574582099915,0.5352940559387207,0.7816717624664307,0.5239312052726746,0.7561724781990051,0.2823110818862915,0.5441669225692749,0.2766288220882416,0.5336999297142029,0.34868186712265015,0.8526051640510559,0.3369143307209015,0.7877017855644226,0.5374751687049866,0.8499619364738464,0.5259680151939392,0.8159676790237427
Camel_Pose_or_Ustrasana__image_179.jpg,Camel_Pose_or_Ustrasana_,0.43791723251342773,0.3220955729484558,0.41432368755340576,0.2875955402851105,0.4420190751552582,0.48376503586769104,0.4063408076763153,0.46675947308540344,0.40767425298690796,0.627652108669281,0.3688353896141052,0.6277642250061035,0.6087861061096191,0.4791835844516754,0.6007563471794128,0.4558063745498657,0.5986104011535645,0.752924382686615,0.5944607257843018,0.7707544565200806,0.4292702078819275,0.720501720905304,0.40981078147888184,0.7204146385192871
Camel_Pose_or_Ustrasana__image_18.jpg,Camel_Pose_or_Ustrasana_,0.3377140164375305,0.2447437345981598,0.30117446184158325,0.2688952386379242,0.3456883132457733,0.5049673318862915,0.2741602957248688,0.5383926033973694,0.2978726029396057,0.7166107296943665,0.17964525520801544,0.8106976747512817,0.679496169090271,0.4883266091346741,0.675432562828064,0.5046409964561462,0.5678733587265015,0.8813731670379639,0.5678859949111938,0.9439188241958618,0.2627459764480591,0.8193854093551636,0.1837683618068695,0.8845090866088867
Camel_Pose_or_Ustrasana__image_180.jpg,Camel_Pose_or_Ustrasana_,0.40973496437072754,0.41160711646080017,0.4215952157974243,0.40322524309158325,0.40618351101875305,0.5889585018157959,0.3948666751384735,0.589378833770752,0.31997671723365784,0.7719717621803284,0.3058309853076935,0.7856906056404114,0.7982795834541321,0.5640878677368164,0.8381304144859314,0.5511059165000916,0.704441487789154,0.8293651342391968,0.7567206621170044,0.880147397518158,0.332724004983902,0.8287248611450195,0.300883024930954,0.855810821056366
Camel_Pose_or_Ustrasana__image_181.jpg,Camel_Pose_or_Ustrasana_,0.4792260229587555,0.293280690908432,0.47768545150756836,0.3036283850669861,0.4552142322063446,0.5172361135482788,0.45289987325668335,0.535228431224823,0.41050225496292114,0.709804356098175,0.41124969720840454,0.733919084072113,0.6820678114891052,0.5240236520767212,0.6934861540794373,0.5263087153434753,0.6539940237998962,0.8066623210906982,0.6413679718971252,0.8543960452079773,0.45189839601516724,0.7870504856109619,0.4388027787208557,0.8131189942359924
Camel_Pose_or_Ustrasana__image_182.jpg,Camel_Pose_or_Ustrasana_,0.5131375789642334,0.18050239980220795,0.5517682433128357,0.12138312309980392,0.5417330265045166,0.2896071970462799,0.6700731515884399,0.11652935296297073,0.5943799614906311,0.39861366152763367,0.7927123308181763,0.1259709745645523,0.33358028531074524,0.2731330394744873,0.315405935049057,0.24473482370376587,0.37658652663230896,0.44312527775764465,0.3589053452014923,0.385668009519577,0.5987313985824585,0.42223048210144043,0.5828553438186646,0.38824906945228577
Camel_Pose_or_Ustrasana__image_183.jpg,Camel_Pose_or_Ustrasana_,0.42433807253837585,0.3675103485584259,0.42495793104171753,0.35871365666389465,0.41442617774009705,0.4951643645763397,0.41560617089271545,0.48261260986328125,0.4033135175704956,0.5964251756668091,0.40556100010871887,0.6100562214851379,0.5304520726203918,0.505312442779541,0.5362242460250854,0.49901074171066284,0.522430419921875,0.6838189363479614,0.5307703018188477,0.7031545042991638,0.39661672711372375,0.680275559425354,0.39329996705055237,0.6879367828369141
Camel_Pose_or_Ustrasana__image_184.jpg,Camel_Pose_or_Ustrasana_,0.6675154566764832,0.3635624647140503,0.6600140333175659,0.3597997725009918,0.6699063777923584,0.5380199551582336,0.6731052398681641,0.4972338378429413,0.7167788743972778,0.6894394159317017,0.7018633484840393,0.6588977575302124,0.43196427822113037,0.5590836405754089,0.4104502499103546,0.5459532141685486,0.5094087719917297,0.8251352906227112,0.33342480659484863,0.7309359312057495,0.7217216491699219,0.7525732517242432,0.5003049969673157,0.6673120856285095
Camel_Pose_or_Ustrasana__image_185.jpg,Camel_Pose_or_Ustrasana_,0.6113882660865784,0.3690623641014099,0.6076679825782776,0.3588760793209076,0.6006470322608948,0.5344270467758179,0.5996788144111633,0.49825531244277954,0.5969893336296082,0.6984434127807617,0.6009232401847839,0.651398241519928,0.45214617252349854,0.47537723183631897,0.45399513840675354,0.4763115644454956,0.45039185881614685,0.760283350944519,0.45023149251937866,0.7174256443977356,0.6062586307525635,0.7321767807006836,0.6046531200408936,0.7018426656723022
Camel_Pose_or_Ustrasana__image_187.jpg,Camel_Pose_or_Ustrasana_,0.4139615297317505,0.2942139804363251,0.38091346621513367,0.3037755787372589,0.36261457204818726,0.47090619802474976,0.3224380612373352,0.47994959354400635,0.35536202788352966,0.6217004656791687,0.3057120144367218,0.6636505126953125,0.7242588400840759,0.5474597811698914,0.7101418972015381,0.5528601408004761,0.8664060831069946,0.7848016619682312,0.8697455525398254,0.8078751564025879,0.5132582783699036,0.7279645800590515,0.4918256402015686,0.7576783895492554
Camel_Pose_or_Ustrasana__image_188.jpg,Camel_Pose_or_Ustrasana_,0.5654022097587585,0.3564845323562622,0.574446976184845,0.4696340560913086,0.6654980182647705,0.2744414210319519,0.5967498421669006,0.5532178282737732,0.7979183793067932,0.26698100566864014,0.6256319880485535,0.7019613981246948,0.39855116605758667,0.41896578669548035,0.42342808842658997,0.46853071451187134,0.37317702174186707,0.795461118221283,0.41626280546188354,0.7136527895927429,0.5444732308387756,0.8499951362609863,0.5476373434066772,0.8169189691543579
Camel_Pose_or_Ustrasana__image_189.jpg,Camel_Pose_or_Ustrasana_,0.40336430072784424,0.3766741156578064,0.40572401881217957,0.3834531605243683,0.4335692524909973,0.5813388228416443,0.4375338852405548,0.6035043597221375,0.4191007912158966,0.7968577742576599,0.4212862253189087,0.8302661776542664,0.6019943356513977,0.47536981105804443,0.6167481541633606,0.4700316786766052,0.5918182730674744,0.8756363987922668,0.6064687371253967,0.8953893780708313,0.4193512499332428,0.8641695380210876,0.4152415096759796,0.8771587014198303
Camel_Pose_or_Ustrasana__image_190.jpg,Camel_Pose_or_Ustrasana_,0.33456453680992126,0.3650062382221222,0.313502699136734,0.3412625789642334,0.2883267402648926,0.48814740777015686,0.24845834076404572,0.47703588008880615,0.28612276911735535,0.6107334494590759,0.26620426774024963,0.611250638961792,0.44916290044784546,0.5957500338554382,0.44912928342819214,0.5925105810165405,0.44498732686042786,0.8191778063774109,0.447788268327713,0.8366292119026184,0.27777278423309326,0.7885622978210449,0.26567888259887695,0.8093313574790955
Camel_Pose_or_Ustrasana__image_191.jpg,Camel_Pose_or_Ustrasana_,0.4422933757305145,0.3379049003124237,0.39832133054733276,0.35569292306900024,0.47751960158348083,0.5098622441291809,0.4258710443973541,0.5292800664901733,0.4851486384868622,0.6500733494758606,0.4203604757785797,0.6925243139266968,0.6351511478424072,0.4857516884803772,0.603149950504303,0.4893415570259094,0.657710611820221,0.7485325336456299,0.6165086030960083,0.7887704372406006,0.495821475982666,0.7125577330589294,0.4578741788864136,0.7176585793495178
Camel_Pose_or_Ustrasana__image_192.jpg,Camel_Pose_or_Ustrasana_,0.5023634433746338,0.30917492508888245,0.49093031883239746,0.2858840227127075,0.5131564140319824,0.5304527282714844,0.491832435131073,0.48317867517471313,0.5478158593177795,0.7509883046150208,0.44188767671585083,0.6728707551956177,0.33399343490600586,0.5247591733932495,0.3215249478816986,0.48817434906959534,0.37823835015296936,0.8084703683853149,0.17923791706562042,0.5258898138999939,0.5408350229263306,0.7784508466720581,0.2831176817417145,0.6323005557060242
Camel_Pose_or_Ustrasana__image_193.jpg,Camel_Pose_or_Ustrasana_,0.5128264427185059,0.3639541268348694,0.5145664215087891,0.3535689115524292,0.5567630529403687,0.5466064214706421,0.5494059920310974,0.5298425555229187,0.6226840019226074,0.7052679061889648,0.5959162712097168,0.6753032803535461,0.27754196524620056,0.6038249731063843,0.3007238507270813,0.5907045006752014,0.3458605408668518,0.8546193838119507,0.37984398007392883,0.8308194875717163,0.6724956631660461,0.8207581043243408,0.6637638211250305,0.8020268678665161
Camel_Pose_or_Ustrasana__image_194.jpg,Camel_Pose_or_Ustrasana_,0.4134247601032257,0.39748480916023254,0.4120887517929077,0.3915630877017975,0.4320082366466522,0.5364055037498474,0.4283961355686188,0.5366837382316589,0.41113734245300293,0.6780974864959717,0.41424405574798584,0.6712080240249634,0.6002839803695679,0.45482662320137024,0.5893906354904175,0.44437718391418457,0.5887048840522766,0.70559161901474,0.59000164270401,0.6396341919898987,0.4396187663078308,0.7270147800445557,0.43616098165512085,0.7167145609855652
Camel_Pose_or_Ustrasana__image_195.jpg,Camel_Pose_or_Ustrasana_,0.6565764546394348,0.2848636507987976,0.6497980952262878,0.2796422243118286,0.6533218622207642,0.47536739706993103,0.6458377242088318,0.4797760248184204,0.719723105430603,0.7080440521240234,0.705429196357727,0.6837503910064697,0.1521519422531128,0.3430119752883911,0.1261536329984665,0.34725916385650635,0.2207231968641281,0.6722170114517212,0.22318725287914276,0.6718684434890747,0.6706235408782959,0.8040784001350403,0.6714671850204468,0.77890545129776
Camel_Pose_or_Ustrasana__image_196.jpg,Camel_Pose_or_Ustrasana_,0.3912327289581299,0.3559435307979584,0.3571498394012451,0.3514094650745392,0.46669426560401917,0.4983625113964081,0.38226377964019775,0.548004150390625,0.5183799266815186,0.6968175172805786,0.4082452654838562,0.766933262348175,0.6527284383773804,0.4013523459434509,0.6466584801673889,0.38756921887397766,0.7416270971298218,0.7471050024032593,0.7482876777648926,0.751103401184082,0.5221672654151917,0.76973956823349,0.5026443600654602,0.7590768337249756
Camel_Pose_or_Ustrasana__image_2.jpg,Camel_Pose_or_Ustrasana_,0.4246412217617035,0.3520199954509735,0.4135087728500366,0.3777182102203369,0.4448186159133911,0.5488515496253967,0.43662527203559875,0.5696260929107666,0.4357452094554901,0.7174835205078125,0.4325147271156311,0.7602266669273376,0.6800040602684021,0.5295226573944092,0.6911256909370422,0.5361717939376831,0.6582242846488953,0.7855790257453918,0.6769665479660034,0.830341637134552,0.40994757413864136,0.8066381216049194,0.3940623700618744,0.7885444164276123
Camel_Pose_or_Ustrasana__image_20.jpg,Camel_Pose_or_Ustrasana_,0.3844594657421112,0.2270478904247284,0.3344952464103699,0.26021263003349304,0.4311494827270508,0.3753914535045624,0.35334402322769165,0.4257722496986389,0.39027583599090576,0.4927448332309723,0.32315999269485474,0.5827000141143799,0.6565423607826233,0.39257192611694336,0.6601344347000122,0.4012637436389923,0.655933141708374,0.6152167916297913,0.669603705406189,0.657950222492218,0.365121454000473,0.6016610264778137,0.33271557092666626,0.6386139988899231
